Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Normalized_Name
10726202405.swc,2222,12868.0,1,272,500,282,18624.0,33472.0,35079,524.618,657085.0,1236020000.0,873230000000.0,28736.5,82808.5,39,0.937835,3.19,0.931767,94.3396,89.852,1.67327,10726202405
1086811256.swc,43736,26688200.0,1,3637,5326,3730,316576.0,446176.0,174306,474.553,13248200.0,20131000000.0,7486070000000.0,304259.0,349767.0,217,0.927577,5.03492,0.847881,73.3422,69.4766,1.85412,1086811256
1127957016.swc,2053,78024.6,1,110,152,117,110272.0,79296.0,17292,663.263,644313.0,1349900000.0,617561000000.0,94408.0,140176.0,25,0.911811,10.2105,0.875703,69.3319,63.9207,1.28965,1127957016
1218293403.swc,15594,106211.0,1,1004,1500,1010,337376.0,418944.0,174438,549.309,4782320.0,8584860000.0,3576940000000.0,342212.0,406734.0,182,0.931555,6.86,0.841067,75.5972,71.3228,1.43187,1218293403
1231798802.swc,18767,1312730.0,1,1469,2937,1484,297696.0,287552.0,54846,507.264,5652550.0,9092610000.0,2764210000000.0,236023.0,347897.0,237,0.930792,5.36159,0.860353,99.5129,94.3591,1.68408,1231798802
1274143080.swc,2258,2655270.0,1,58,111,60,170848.0,189536.0,51810,816.71,716518.0,1903660000.0,907526000000.0,231130.0,302584.0,25,0.917171,19.1441,0.911418,104.978,89.0092,1.27925,1274143080
1275267033.swc,44867,51471.9,1,3208,6393,3249,684672.0,617216.0,173778,483.107,13654600.0,20949800000.0,8060910000000.0,633080.0,1040570.0,604,0.926689,5.92805,0.826047,99.9354,95.3507,1.74218,1275267033
1275968412.swc,8034,65156.6,1,81,164,83,172608.0,401600.0,54120,472.715,2592710.0,4179350000.0,2261490000000.0,354481.0,400631.0,20,0.93552,47.9817,0.936683,100.596,89.5319,1.43218,1275968412
12831199228.swc,40172,1364210.0,1,2351,4706,2364,529920.0,593312.0,157707,464.375,12295900.0,18323500000.0,5815520000000.0,448099.0,691443.0,188,0.928386,7.52677,0.816055,100.757,94.1626,1.69831,12831199228
1288378363.swc,4474,51471.9,1,77,149,79,137952.0,151616.0,50886,490.288,1419440.0,2250040000.0,1017810000000.0,101120.0,297574.0,29,0.939221,28.2886,0.937,104.523,100.744,1.29322,1288378363
1288451104.swc,23473,64339.8,1,1771,2424,1796,334688.0,449248.0,174438,523.737,7105780.0,11991800000.0,3793140000000.0,342080.0,435921.0,190,0.929788,5.85767,0.828338,68.2541,64.226,1.71076,1288451104
13046505828.swc,24270,78024.6,1,1706,3334,1718,259296.0,220992.0,148929,516.139,7362710.0,12510500000.0,5506900000000.0,225539.0,448013.0,164,0.92435,6.09148,0.855878,99.6502,93.5063,1.57779,13046505828
1420166275.swc,66327,1049660.0,1,5357,9311,5406,504608.0,604288.0,174438,478.667,19988500.0,30049000000.0,6227040000000.0,526111.0,651324.0,426,0.930819,5.1655,0.831286,87.5603,83.0512,1.88417,1420166275
1463225736.swc,10615,180968.0,1,237,471,244,214272.0,313120.0,55209,368.851,3355710.0,4052280000.0,1355100000000.0,192333.0,366643.0,41,0.906708,21.0149,0.83654,105.554,97.545,1.48939,1463225736
14665552179.swc,9498,12868.0,1,454,909,457,378496.0,296960.0,149061,546.252,2952900.0,5266580000.0,1855590000000.0,336114.0,441415.0,107,0.918715,9.42794,0.830388,102.266,93.307,1.49406,14665552179
14768255169.swc,12625,115812.0,1,503,934,516,889312.0,621632.0,151734,566.317,3947870.0,7162300000.0,2033970000000.0,757524.0,999035.0,148,0.923246,11.8565,0.826216,95.116,87.2935,1.57479,14768255169
1522447195.swc,61523,921178.0,1,4890,8091,4948,542560.0,667296.0,174471,480.403,18590000.0,28776100000.0,10610700000000.0,520519.0,1064000.0,680,0.933518,5.22655,0.860005,82.5547,78.5218,2.0195,1522447195
15583706758.swc,26019,78024.6,1,1001,1972,1010,1021790.0,625952.0,146916,606.262,8130540.0,15769000000.0,4928100000000.0,584878.0,876545.0,168,0.923483,11.9346,0.845664,101.816,92.6421,1.61051,15583706758
15876719776.swc,32905,2895490.0,1,2142,4204,2156,727712.0,592384.0,174141,428.742,10021000.0,13696300000.0,2891370000000.0,506362.0,570785.0,169,0.923496,6.68839,0.815466,99.6582,93.0806,1.82217,15876719776
16031183876.swc,1546,51471.9,1,64,91,67,119424.0,41312.0,139689,940.255,482070.0,1477110000.0,973673000000.0,122395.0,107546.0,22,0.923303,11.2308,0.90533,71.5994,67.7894,1.2632,16031183876
1696957444.swc,14864,39420.7,1,1124,2240,1142,415424.0,543808.0,88638,589.844,4528960.0,8761930000.0,4197160000000.0,355604.0,501613.0,305,0.934382,5.58214,0.846103,99.9324,93.3776,1.45897,1696957444
1700024740.swc,13266,116628.0,1,166,333,168,549088.0,321664.0,171237,566.265,4235360.0,7852990000.0,3028570000000.0,337041.0,598918.0,36,0.926736,38.7838,0.943773,106.666,92.1587,1.54393,1700024740
1756135282.swc,48967,64339.8,1,3567,6541,3600,559584.0,581984.0,174504,493.858,14953500.0,23651900000.0,7569210000000.0,415901.0,576659.0,331,0.929842,5.84253,0.818214,91.6102,86.6052,1.93343,1756135282
1756894962.swc,575,3709640.0,1,16,27,20,21280.0,48448.0,47223,1035.49,187435.0,768456000.0,807574000000.0,36472.4,54287.1,9,0.942796,17.9259,0.911678,90.3627,87.8072,1.16622,1756894962
1787105373.swc,6392,106211.0,1,102,13,106,125248.0,200512.0,52107,417.457,2055870.0,2737240000.0,993031000000.0,179430.0,74005.9,7,0.916366,19.6154,0.960505,6.43419,6.73708,1.32281,1787105373
1799164938.swc,51846,119079.0,1,3767,1319,3804,795296.0,769120.0,174471,463.931,15703100.0,23616300000.0,8618510000000.0,809643.0,271971.0,136,0.928602,5.23958,0.833204,17.7794,16.8958,1.95967,1799164938
1811824039.swc,33118,1108470.0,1,2708,4187,2764,384256.0,564832.0,174273,534.321,10041000.0,17015900000.0,5780780000000.0,373856.0,511806.0,259,0.930763,5.04299,0.828627,77.7673,73.3845,1.81374,1811824039
1828280059.swc,4585,65156.6,1,150,301,154,213280.0,256352.0,54615,568.798,1453790.0,2848800000.0,1604240000000.0,294758.0,355423.0,58,0.924812,13.8738,0.872008,99.8969,96.7337,1.33084,1828280059
1915887451.swc,18632,1055170.0,1,1259,2502,1274,282496.0,265728.0,55275,406.711,5661860.0,7228790000.0,1575400000000.0,311758.0,495787.0,457,0.931635,6.39369,0.839888,99.6116,93.3173,1.73278,1915887451
1917024671.swc,3591,56801000.0,1,186,175,195,115872.0,112672.0,56496,505.428,1113900.0,1863390000.0,935897000000.0,91287.1,201844.0,17,0.926071,14.9657,0.86116,49.6303,43.5192,1.29555,1917024671
1917973755.swc,847,115812.0,1,61,123,63,46976.0,72512.0,21780,742.524,262369.0,674577000.0,310340000000.0,49692.0,58903.5,23,0.94992,5.76423,0.879501,101.035,92.5826,1.27537,1917973755
1957016276.swc,4699,64339.8,1,318,560,334,89440.0,167968.0,58542,821.614,1466540.0,4429440000.0,5696170000000.0,92103.6,164585.0,82,0.921845,5.80893,0.827986,89.8302,83.1221,1.33313,1957016276
1960945141.swc,67280,875826.0,1,6010,11827,6066,358208.0,471392.0,163779,356.93,20016000.0,22504700000.0,4658810000000.0,413723.0,626151.0,673,0.932325,4.57462,0.834938,97.7584,92.7089,1.89622,1960945141
1989532299.swc,87955,129496.0,1,6856,398,6939,1018140.0,765984.0,173943,479.043,26519500.0,40696800000.0,12359200000000.0,690190.0,146874.0,137,0.929209,4.48744,0.863202,2.90713,2.80894,1.98199,1989532299
2047981401.swc,31411,78024.6,1,2655,5268,2676,362112.0,365056.0,173811,379.485,9396210.0,11287500000.0,2167910000000.0,265423.0,367992.0,231,0.932768,4.88971,0.810811,99.2294,93.5573,1.62619,2047981401
2065122584.swc,1749,115812.0,1,86,1,97,43040.0,84544.0,49137,575.532,541692.0,1092110000.0,740137000000.0,61098.0,2241.84,1,0.941608,6.0,1.82622,0.0,0.0,1.18567,2065122584
2076584617.swc,29924,3012930.0,1,2381,4751,2398,376800.0,565120.0,174174,414.929,9015320.0,12029000000.0,2831890000000.0,344644.0,463826.0,250,0.931036,5.26352,0.818901,100.253,95.0908,1.81982,2076584617
2091242837.swc,30124,1145250.0,1,2447,3568,2461,272864.0,507904.0,174240,386.593,9031820.0,11101800000.0,2151890000000.0,316439.0,401059.0,240,0.934103,5.1634,0.814383,72.8905,68.7016,1.82355,2091242837
2103144214.swc,57465,78024.6,1,4727,8932,4781,567648.0,550016.0,173613,454.857,17247800.0,24851200000.0,7950280000000.0,400655.0,622338.0,453,0.933459,5.06729,0.853097,95.3423,90.2359,1.98267,2103144214
2119321965.swc,13981,106211.0,1,987,1977,991,437216.0,504544.0,78870,401.803,4236090.0,5501300000.0,1313350000000.0,509432.0,803919.0,344,0.927809,6.06879,0.804899,101.081,96.0941,1.42979,2119321965
2120664722.swc,53437,78024.6,1,4338,8684,4367,378944.0,480608.0,174207,415.937,16141900.0,21136800000.0,4819440000000.0,439329.0,692022.0,442,0.926675,5.14417,0.814112,100.669,94.988,1.9516,2120664722
2163767334.swc,42609,102944.0,1,3307,6231,3347,746368.0,715456.0,174438,469.332,12873500.0,19211100000.0,5510180000000.0,542936.0,772329.0,493,0.930987,5.45739,0.837419,94.6101,89.22,1.91061,2163767334
21940807057.swc,11603,51471.9,1,622,1131,635,310336.0,418976.0,143517,613.189,3615100.0,7407100000.0,4060540000000.0,340595.0,442317.0,85,0.924277,8.71264,0.850997,91.6371,86.7269,1.56952,21940807057
2251780890.swc,24951,54739.1,1,1925,3216,1941,341408.0,492480.0,174372,442.518,7483290.0,10568300000.0,2835840000000.0,282805.0,451244.0,272,0.933804,5.51897,0.83236,83.6209,79.1247,1.45422,2251780890
2251927076.swc,71687,129496.0,1,5708,10656,5768,454272.0,654688.0,174240,399.966,21544900.0,27295700000.0,8189090000000.0,501098.0,822940.0,408,0.930043,5.29824,0.82243,93.1607,88.6522,1.8908,2251927076
2262615505.swc,2636,1680190.0,1,70,115,72,176064.0,133248.0,58014,682.703,829584.0,1830470000.0,1091510000000.0,121407.0,177491.0,21,0.927529,17.5565,0.868813,87.6209,79.9623,1.27079,2262615505
2280398814.swc,5736,64339.8,1,202,401,205,232800.0,293216.0,163746,576.684,1800210.0,3367270000.0,1309140000000.0,332478.0,396704.0,56,0.922385,13.1771,0.861884,104.126,96.6554,1.26509,2280398814
2296286050.swc,15864,106211.0,1,1255,2516,1264,385344.0,250720.0,146718,407.556,4767910.0,6148990000.0,1390030000000.0,207187.0,332761.0,292,0.931171,5.29928,0.838798,101.217,95.151,1.63524,2296286050
23635194658.swc,85408,78024.6,1,7003,11201,7092,562880.0,712128.0,174471,433.125,25673100.0,35120500000.0,10247000000000.0,551170.0,865886.0,450,0.929347,5.20257,0.833263,80.2928,76.3435,2.10977,23635194658
2365012375.swc,26272,78024.6,1,2236,661,2247,373824.0,434752.0,172722,373.239,7847670.0,9480300000.0,2570070000000.0,285014.0,140440.0,67,0.928651,4.35703,0.814425,15.3259,14.2854,1.7356,2365012375
2366034130.swc,3131,64339.8,1,120,242,123,93984.0,144576.0,66660,682.157,984708.0,2191190000.0,1074990000000.0,119049.0,192233.0,23,0.927795,11.9256,0.882321,103.114,96.1123,1.20555,2366034130
2409938892.swc,75533,12868.0,1,5789,11202,5860,1011710.0,550176.0,173910,470.952,22816400.0,34779600000.0,13170000000000.0,930297.0,1305040.0,610,0.923824,5.52687,0.835869,97.239,91.5405,2.07432,2409938892
2427095828.swc,13291,64339.8,1,1063,1678,1090,173216.0,280640.0,160743,380.891,3999210.0,4925590000.0,1236390000000.0,220976.0,306387.0,147,0.931855,5.29917,0.822038,77.6923,73.6897,1.65104,2427095828
2456530660.swc,2618,54739.1,1,60,121,61,123872.0,127712.0,52107,491.439,840082.0,1326860000.0,541709000000.0,158797.0,213866.0,23,0.91903,20.6281,0.855942,105.08,89.6342,1.20284,2456530660
2471920132.swc,2194,753693.0,1,155,145,164,68320.0,95136.0,54384,450.863,679112.0,1009690000.0,365484000000.0,109841.0,150786.0,28,0.92394,10.2759,0.878384,50.6558,47.0663,1.28906,2471920132
2496771332.swc,32125,65156.6,1,2390,4778,2402,374528.0,447296.0,174438,476.482,9707880.0,14672500000.0,3362720000000.0,338739.0,465747.0,245,0.931091,5.70134,0.824322,101.082,94.6269,1.68194,2496771332
2500436384.swc,12397,129496.0,1,939,1532,950,216128.0,375552.0,58311,432.004,3738870.0,5300690000.0,1698090000000.0,202449.0,279126.0,148,0.929083,5.59204,0.852839,83.2396,78.8453,1.61937,2500436384
2528821146.swc,34761,1107460.0,1,2899,5429,2920,399840.0,462656.0,163944,390.63,10431500.0,12893700000.0,2566220000000.0,286814.0,472585.0,324,0.927318,4.99226,0.816142,94.0633,89.6061,1.83911,2528821146
2573062993.swc,3049,586410.0,1,87,175,89,115168.0,163456.0,54582,560.039,980146.0,1869100000.0,849955000000.0,130730.0,171229.0,23,0.923465,16.2743,0.866578,102.904,91.4121,1.26114,2573062993
2613841861.swc,117317,106211.0,1,9596,16407,9670,633664.0,702176.0,174438,423.357,35382300.0,47126900000.0,13314600000000.0,527780.0,1089390.0,661,0.930974,5.10873,0.825731,85.5814,81.6036,2.20493,2613841861
2615929829.swc,6399,78024.6,1,475,936,480,219392.0,148928.0,66792,459.209,1930930.0,2881280000.0,867516000000.0,163987.0,266167.0,118,0.933084,5.77671,0.852811,98.9044,94.5964,1.3999,2615929829
2641992579.swc,8161,54739.1,1,475,813,482,299296.0,306752.0,58575,549.31,2526790.0,4620650000.0,2067750000000.0,204836.0,247806.0,120,0.921388,7.44526,0.853419,85.9662,80.3465,1.33536,2641992579
2643657082.swc,11195,116628.0,1,788,1510,794,265472.0,291328.0,66858,577.732,3425970.0,6808820000.0,3753370000000.0,227774.0,346407.0,212,0.935473,6.07881,0.847311,96.5455,91.2166,1.43151,2643657082
2643949107.swc,57608,148899.0,1,4527,7793,4559,572096.0,684032.0,174438,424.668,17355400.0,23444500000.0,5740160000000.0,464576.0,623058.0,418,0.928374,5.33838,0.813622,86.1067,81.5994,1.9824,2643949107
2657996264.swc,48653,115812.0,1,3501,7006,3528,709536.0,833504.0,174471,440.568,14776500.0,20703100000.0,5696300000000.0,807288.0,1007970.0,585,0.930804,5.93434,0.830516,100.46,94.9,1.75349,2657996264
2670508463.swc,52341,64339.8,1,5940,2820,6001,377088.0,445632.0,165561,368.416,15169300.0,18022700000.0,3545190000000.0,305881.0,378616.0,261,0.927529,3.65142,0.821802,23.8582,22.7432,1.9491,2670508463
2671137240.swc,13096,78024.6,1,756,1496,769,361440.0,377536.0,66792,481.521,4017990.0,6227560000.0,1869510000000.0,259631.0,398984.0,155,0.923221,7.62166,0.839082,100.014,93.9141,1.56715,2671137240
2671764623.swc,1535,946713.0,1,35,71,37,144480.0,165920.0,52239,756.215,489086.0,1256430000.0,704356000000.0,147584.0,218170.0,21,0.930976,20.4507,0.895792,97.6591,85.5636,1.22992,2671764623
2674041949.swc,3090,959581.0,1,70,113,73,147392.0,197824.0,138501,585.532,980959.0,1831790000.0,435086000000.0,170784.0,278482.0,22,0.912091,24.9469,0.990508,90.8401,87.446,1.1495,2674041949
26998740948.swc,806,115812.0,1,65,113,67,37472.0,36736.0,13101,1023.43,252077.0,863910000.0,389391000000.0,35625.1,58986.8,22,0.91484,4.69912,0.874699,92.5873,92.1911,1.4297,26998740948
2703113569.swc,4995,13684.8,1,135,43,137,256640.0,214528.0,107349,481.216,1567630.0,2437390000.0,1122840000000.0,178741.0,31736.4,12,0.953876,6.93023,0.880792,14.8286,13.4548,1.24897,2703113569
2714457325.swc,16050,1878720.0,1,286,555,291,387808.0,682144.0,174240,601.192,5081350.0,9884080000.0,3703490000000.0,489714.0,760423.0,43,0.931016,27.7423,0.899827,97.3922,88.1244,1.43317,2714457325
27171879192.swc,8890,78024.6,1,758,1175,768,136896.0,306880.0,115434,506.824,2692520.0,4439150000.0,1283580000000.0,232146.0,198832.0,123,0.926456,4.97106,0.857156,80.2945,74.5086,1.45603,27171879192
2727744751.swc,5535,102944.0,1,294,589,297,139680.0,341216.0,51777,639.785,1701430.0,3510020000.0,1782290000000.0,326740.0,416185.0,119,0.925241,8.37351,0.837557,99.5858,90.6211,1.4514,2727744751
27434798862.swc,42224,78024.6,1,3619,5682,3663,259584.0,382080.0,119592,422.09,12647500.0,16729000000.0,3841740000000.0,281858.0,384596.0,329,0.928226,4.7793,0.842801,78.2617,74.0108,1.97588,27434798862
2759793803.swc,40861,1088460.0,1,3417,6174,3446,330752.0,406848.0,174504,459.176,12283300.0,18274000000.0,5789730000000.0,303256.0,448485.0,296,0.931258,5.01846,0.823141,89.9561,85.7029,1.71617,2759793803
27622860459.swc,945,142364.0,1,27,56,29,73280.0,63328.0,59136,871.688,308609.0,1038970000.0,978502000000.0,62644.3,90750.2,15,0.918416,15.8571,1.03363,105.539,102.313,1.26624,27622860459
27652018127.swc,38540,64339.8,1,3028,6015,3054,358400.0,281824.0,122034,481.999,11665500.0,18260400000.0,6771230000000.0,230344.0,515156.0,344,0.928519,5.36076,0.839016,99.2803,93.9338,1.88775,27652018127
27653566620.swc,7980,115812.0,1,561,809,567,188576.0,235712.0,95733,434.329,2432050.0,3399460000.0,1127000000000.0,187872.0,234808.0,88,0.928872,6.08776,0.793647,72.1144,69.0893,1.5281,27653566620
27697734565.swc,996,1367670.0,1,41,79,43,45568.0,51744.0,38412,849.107,320693.0,908379000.0,703961000000.0,36916.2,82219.1,18,0.920397,11.0759,1.08335,102.93,89.746,1.36002,27697734565
2774817862.swc,63574,78024.6,1,4962,9938,4980,578496.0,828576.0,174471,426.835,19094600.0,26023000000.0,7192320000000.0,558018.0,717752.0,537,0.934213,5.39606,0.833648,100.316,95.5386,2.00579,2774817862
2775051486.swc,58173,106211.0,1,4579,8305,4614,675296.0,630144.0,174438,453.07,17530900.0,25190500000.0,6987070000000.0,523820.0,652317.0,477,0.930536,5.39843,0.836035,91.0531,86.7207,1.81709,2775051486
2776001292.swc,10135,102944.0,1,207,413,209,164544.0,195872.0,57486,326.9,3192850.0,3330940000.0,1119700000000.0,175916.0,407393.0,37,0.924496,23.1429,0.883309,99.2547,92.9983,1.49154,2776001292
27783148293.swc,49984,12868.0,1,3493,6978,3521,576288.0,621984.0,119427,481.152,15208800.0,23585600000.0,8625430000000.0,445791.0,652155.0,302,0.929535,6.13141,0.827781,100.304,94.5469,1.93339,27783148293
27797692015.swc,49869,25735.9,1,3483,6953,3503,516608.0,546944.0,119493,463.349,15133300.0,22351100000.0,6924120000000.0,498866.0,737427.0,256,0.931992,6.1398,0.817492,100.444,95.339,1.78299,27797692015
27841801398.swc,33847,1093980.0,1,2709,4784,2734,343040.0,470368.0,121473,422.543,10185500.0,13719300000.0,3275040000000.0,311357.0,613375.0,227,0.934493,5.23892,0.821384,87.1345,83.3708,1.53996,27841801398
27918718136.swc,4557,12868.0,1,215,313,220,93376.0,160800.0,79695,437.67,1432090.0,2137020000.0,826714000000.0,129970.0,203257.0,27,0.925922,12.5399,0.842918,73.0366,68.7477,1.41169,27918718136
27973794753.swc,27475,51471.9,1,2061,3893,2079,326112.0,394048.0,117975,445.413,8324800.0,11762200000.0,3334430000000.0,339456.0,640370.0,385,0.926287,5.61906,0.815837,94.5917,90.1591,1.73522,27973794753
28031103342.swc,59400,51471.9,1,4752,8812,4787,456896.0,559552.0,119592,434.021,17821800.0,24878100000.0,6761890000000.0,436827.0,579261.0,305,0.933887,5.25431,0.828082,92.4961,88.49,1.82753,28031103342
28059706424.swc,83907,116628.0,1,7061,13822,7141,698560.0,657728.0,128700,463.955,25287100.0,37805400000.0,12168200000000.0,687132.0,903203.0,467,0.934953,4.92389,0.81485,97.6143,93.0374,1.92376,28059706424
2806575658.swc,31432,54739.1,1,2588,4748,2627,311712.0,358144.0,99297,371.433,9394660.0,11264900000.0,2879360000000.0,278003.0,407960.0,255,0.930283,4.91007,0.837333,92.6521,87.5189,1.65654,2806575658
28075125335.swc,39854,54739.1,1,3072,6145,3090,545856.0,492640.0,121869,463.303,12006000.0,17684900000.0,4112640000000.0,434811.0,736544.0,413,0.930811,5.47437,0.82469,100.344,94.9115,1.88036,28075125335
28090428260.swc,12245,102944.0,1,748,1498,750,211328.0,437536.0,116292,396.903,3744260.0,4826180000.0,1484520000000.0,284163.0,379201.0,138,0.928945,7.17356,0.778871,102.036,96.4467,1.5524,28090428260
28133427218.swc,20125,115812.0,1,1519,3042,1524,290880.0,478656.0,120384,417.641,6059900.0,8067430000.0,1778790000000.0,306990.0,461993.0,199,0.931468,5.61243,0.817351,99.4525,93.6213,1.71376,28133427218
28148729981.swc,13911,115812.0,1,968,1915,974,254976.0,338560.0,117381,411.848,4214720.0,5650640000.0,1604640000000.0,280446.0,386809.0,180,0.928938,6.21984,0.793698,99.317,94.5686,1.45308,28148729981
28162965019.swc,23585,115812.0,1,1746,3169,1761,450752.0,455680.0,119592,476.716,7215390.0,10900500000.0,2951660000000.0,334150.0,468772.0,256,0.927056,5.65888,0.798933,91.382,87.0374,1.54937,28162965019
28265026268.swc,25989,51471.9,1,1807,3427,1816,409664.0,419552.0,119526,387.506,7856300.0,9657410000.0,2245570000000.0,458425.0,554808.0,341,0.930444,5.55851,0.809039,94.545,88.9922,1.56857,28265026268
28293512247.swc,75601,115812.0,1,5182,10332,5230,614336.0,849088.0,119625,400.231,22993600.0,29013500000.0,7120760000000.0,594440.0,1356100.0,376,0.926559,6.21612,0.821513,99.246,94.2644,1.90558,28293512247
28306858863.swc,21872,26552.7,1,1425,2855,1435,331232.0,486432.0,115104,472.689,6684810.0,10111400000.0,4498820000000.0,348067.0,521321.0,182,0.929449,6.65499,0.800213,101.533,96.4628,1.70406,28306858863
28422790604.swc,43893,12868.0,1,3229,6169,3245,590560.0,604896.0,115335,445.657,13309400.0,18839000000.0,4639270000000.0,367691.0,635185.0,225,0.931699,5.83968,0.820362,96.2961,90.9548,1.91014,28422790604
28424351988.swc,18709,106211.0,1,1184,2372,1193,392608.0,498784.0,119361,475.357,5726020.0,8740490000.0,2309780000000.0,457096.0,592849.0,179,0.932728,6.86889,0.784333,100.189,94.8938,1.66884,28424351988
2859270038.swc,18646,283296.0,1,1105,1573,1117,350144.0,524256.0,174306,473.301,5708270.0,8560660000.0,1822290000000.0,441639.0,575032.0,126,0.924777,7.91799,0.801705,72.3724,66.5539,1.49042,2859270038
28597885803.swc,5569,116628.0,1,190,364,199,209504.0,398976.0,100584,748.483,1753830.0,4269030000.0,2239030000000.0,233264.0,469239.0,28,0.927629,13.9615,0.910136,99.0738,93.0297,1.35987,28597885803
28599228248.swc,41687,106211.0,1,2968,5776,2993,614528.0,701760.0,119625,508.472,12667400.0,20578100000.0,6124460000000.0,482474.0,676150.0,324,0.931374,6.00485,0.823314,96.568,92.5926,1.72906,28599228248
28600163082.swc,21172,78024.6,1,1571,3114,1577,303872.0,363968.0,117744,394.736,6404770.0,8278740000.0,2260190000000.0,372885.0,519813.0,279,0.928452,5.74213,0.800454,99.6412,94.7478,1.64993,28600163082
28614939806.swc,33786,106211.0,1,2956,5922,2977,394752.0,461920.0,108570,391.197,10069500.0,12465600000.0,2805750000000.0,382132.0,594184.0,444,0.931287,4.69689,0.821073,100.263,95.2476,1.80118,28614939806
2863125070.swc,21399,51471.9,1,1667,3032,1678,436352.0,583712.0,173943,456.63,6453900.0,9503810000.0,2820790000000.0,511428.0,653557.0,316,0.936497,5.33608,0.841557,90.5988,85.4149,1.70466,2863125070
28655808067.swc,5844,39420.7,1,135,223,137,284864.0,352832.0,117810,535.229,1840410.0,3124350000.0,882646000000.0,304923.0,449302.0,25,0.92414,24.4529,0.918963,90.4557,82.3048,1.28763,28655808067
28655910220.swc,33563,102944.0,1,2029,4067,2044,492608.0,580928.0,119592,435.357,10272200.0,14448500000.0,4321880000000.0,328822.0,519958.0,167,0.929257,7.24391,0.811435,100.838,94.6965,1.65023,28655910220
28731557531.swc,22444,119079.0,1,1547,3097,1557,374240.0,385568.0,116226,353.798,6791840.0,7723140000.0,1602630000000.0,431786.0,610090.0,254,0.930681,6.22506,0.80943,100.894,96.7625,1.43255,28731557531
28743078088.swc,37793,67607.1,1,2622,5248,2632,561280.0,511776.0,115797,474.326,11483800.0,17752000000.0,8012630000000.0,546348.0,746794.0,306,0.928892,6.19703,0.818561,101.69,95.3769,1.67927,28743078088
2875303429.swc,57755,12868.0,1,4279,8216,4306,597408.0,692864.0,174405,431.351,17443100.0,24306700000.0,7724390000000.0,660476.0,822451.0,351,0.927695,5.54735,0.810228,97.0654,91.5948,1.78657,2875303429
28760131820.swc,40748,1249610.0,1,3071,5602,3096,521408.0,619520.0,115269,391.316,12304700.0,15374400000.0,3922890000000.0,529632.0,779329.0,325,0.932385,5.66905,0.818528,90.0334,85.4585,1.7519,28760131820
28804314547.swc,20775,26552.7,1,1414,2821,1419,533600.0,418048.0,117282,340.621,6281230.0,6816890000.0,1460250000000.0,647918.0,863984.0,198,0.930168,6.35058,0.816633,100.206,94.0942,1.72263,28804314547
28829268388.swc,31039,106211.0,1,2241,4445,2259,424704.0,445984.0,115170,413.692,9376320.0,12505300000.0,3573900000000.0,362026.0,598659.0,196,0.925523,5.91924,0.794363,100.828,94.3736,1.8027,28829268388
28833823537.swc,15797,51471.9,1,1274,2514,1280,278368.0,374784.0,114609,389.163,4736340.0,5874770000.0,1393320000000.0,238645.0,470228.0,259,0.925936,5.18934,0.815574,100.617,94.1055,1.51208,28833823537
28862484869.swc,21250,25735.9,1,1562,3127,1569,447520.0,367424.0,115104,394.295,6416430.0,8149090000.0,1955290000000.0,316682.0,450399.0,214,0.930968,5.78862,0.796062,100.998,96.1838,1.71964,28862484869
2888180644.swc,7237,67607.1,1,441,792,446,197536.0,336960.0,58476,570.268,2217230.0,4163290000.0,1843480000000.0,242563.0,341852.0,110,0.919433,7.32071,0.858457,92.3672,87.1163,1.34378,2888180644
28892914134.swc,44827,51471.9,1,3442,6871,3464,480224.0,550144.0,106755,381.05,13484600.0,16257200000.0,3016310000000.0,477070.0,631575.0,371,0.928051,5.50095,0.817384,100.709,95.2322,1.71865,28892914134
28903966576.swc,10856,115812.0,1,590,1158,594,364320.0,390144.0,115203,494.821,3339380.0,5467840000.0,1970430000000.0,316192.0,426258.0,97,0.93424,8.2038,0.790741,98.1279,92.9071,1.35752,28903966576
28921459401.swc,3497,54739.1,1,227,405,234,61472.0,170976.0,106161,432.822,1070570.0,1539550000.0,465462000000.0,190924.0,246640.0,140,0.934052,7.07901,0.867044,87.1037,84.5052,1.37948,28921459401
28931606131.swc,16839,128680.0,1,884,1626,888,383264.0,554368.0,115170,477.166,5191930.0,7924540000.0,2579580000000.0,518586.0,640863.0,171,0.925668,8.40652,0.784578,92.8351,86.8379,1.62085,28931606131
2893276289.swc,3645,115812.0,1,75,149,77,216288.0,224896.0,53031,596.953,1159210.0,2336920000.0,1425900000000.0,165352.0,226250.0,24,0.91019,23.4161,0.863422,102.096,88.6019,1.19175,2893276289
28949696072.swc,2378,102944.0,1,96,191,98,47552.0,194176.0,84282,551.225,745022.0,1331140000.0,470220000000.0,209618.0,262293.0,32,0.917194,11.4136,0.888604,110.888,96.7239,1.24676,28949696072
29036148987.swc,13506,1471420.0,1,1056,1627,1064,270784.0,296544.0,117678,442.555,4050010.0,5767380000.0,1519260000000.0,208867.0,330131.0,188,0.936493,5.36447,0.822969,77.8816,73.6206,1.46332,29036148987
